workerId,postId,experimentID,taskID,clicks,time,clickorder,clicktime,scenarioTime,why,honestly
"A2749DC85C9H0F","ilsz2giw","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","5","75297","b3b,b3c,bb,b4b,b3a","49711,51504,56848,68600,75297","75297","why:It states that the books belong to that section.","honestly:#iread"
"A1WYZXOTTP17YO","ilso99u4","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","2","76493","bb,b3a","67988,76492","76492","why:either history or biography should be in nonfiction","honestly:#iread"
"A39WGGJ22N4S4F","iltf7vzl","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","44422","b3a","44422","44422","why:","honestly:#iread"
"A3UNLVZ3F1EZBS","ilszsl9a","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","22077","b3a","22076","22077","why:Because it suits the counter example","honestly:#iread"
"A1YM0IWPC72J7V","ilspjq35","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","2","43932","bb,b3a","32681,43932","43931","why:It would change because each book is part of some genre.","honestly:#iread"
"A2RMQFCSUFD6F6","ilsptbf9","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","14067","b3a","14067","14067","why:Changing it to only makes the assertion true because it would make every book in that section be one of those two genres","honestly:#iread"
"APLMF2VYZL92B","ilsoaq1b","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","44045","b3a","44045","44044","why:","honestly:#iread"
"A1W36Q5THCHYUZ","ilsuglj3","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","4","28785","bb,b1,b2,b3a","19646,24247,27474,28785","28786","why:","honestly:#iread"
"A29N8JHTKLT99B","ilsrx4lr","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","230290","b3a","230290","230290","why:Only","honestly:#iread"
"A93ALGAFX49BF","ilsvjd9a","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","3","18224","b3c,bb,b3a","4740,6905,18224","18224","why:","honestly:#iread"
"A2ISQVMIK1WF0H","ilssild8","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","6","65253","b4b,b4a,b3b,b3c,b1,b3a","55857,57743,60066,62049,64502,65253","65252","why:","honestly:#iread"
"A38HCU1O9OS0C5","ilsp140j","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","20110","b3a","20110","20109","why:Other categories may be found within the nonfiction section.","honestly:#iread"
"A2WX0GMSZUCP83","ilsulphz","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","3","34873","b4b,b1,b3a","31656,33744,34873","34873","why:at least implies others may as well","honestly:#iread"
"AX50FCBTGARI6","ilt53qcv","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","2","2543","b2,b3a","1843,2543","2544","why:","honestly:#iread"
"ABMX8XUNPR3LP","ilsolqb4","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","80831","b3a","80831","80830","why:At least is making the scope wider than we needed it to be","honestly:#iread"
"AVOBBUCPQF2G1","ilsomi7v","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","7","6184","b4b,b3c,bb,b2,b4a,b1,b3a","1588,2254,3334,3888,4834,5553,6184","6184","why:","honestly:#ididnt"
"ANGB67ECCF73","ilt0pfyk","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","5","9329","b3c,b4b,b1,b3b,b3a","4416,6154,7520,8408,9329","9329","why:","honestly:#iread"
"A29AX5O8KL48F8","ilss6fqe","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","6","80382","b4b,bb,b1,b3c,b3b,b3a","42997,52098,76063,77732,79151,80382","80382","why:","honestly:#iread"
"A3KSOAD08L2DGK","ilsrayuc","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","43656","b3a","43656","43656","why:This part of the specification allows for the possibility of other Genres being stored in the nonfiction Section.","honestly:#iread"
"A3DRYZ95VDUDK","ilsyz74d","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","66978","b3a","66977","66978","why:Only the history and bio....","honestly:#iread"
"A1GXPNXDLMT0QB","ilt0vp0b","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","8","14051","bb,b4b,b2,b4a,b3c,b1,b3b,b3a","2604,5579,9293,10346,11702,12592,13371,14051","14051","why:","honestly:#ididnt"
"A7NZ814Q5MX2R","ilsolfgn","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","5","72925","bb,b1,b3c,b3b,b3a","61683,68162,69971,71845,72925","72925","why:it is a qualifier","honestly:#iread"
"A1GVGOWYO5DLZO","ilsof216","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","3376","b3a","3375","3376","why:","honestly:#iread"
"A2LCFORIW0NF1S","ilsul1u4","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","38591","b3a","38591","38591","why:","honestly:#iread"
"A1A1RNLLRZNQWB","ilswvchm","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","6","9770","b3b,b4a,b4b,b1,b3c,b3a","3628,5003,6799,8183,8997,9770","9770","why:","honestly:#iread"
"A182UKZLGBBDLQ","ilst9jdr","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","10086","b3a","10086","10086","why:At least doesn't cover all","honestly:#iread"
"A2HNL20X0Q9BP0","ilsq1ijn","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","2","29018","b2,b3a","24153,29018","29017","why:at least allows more than just history and biography genres in the nonfiction section - removing this or changing it to at most makes the assertion true.","honestly:#iread"
"A2TXWYY91LRGJG","ilszx7dr","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","72898","b3a","72898","72898","why:","honestly:#iread"
"AI4AWKQUHNS3N","ilsoznl3","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","90740","b3a","90740","90740","why:Changing it to be 'only'would make the assertion true","honestly:#iread"
"A368UU9FU3HDP2","ilsohtao","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","59872","b3a","59872","59872","why:Nonfiction must contain only the two given genres.","honestly:#iread"
"A21EZISIJ3JPSW","ilsq6cbj","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","22626","b3a","22626","22626","why:THE AT LEAST WOULD NEED TO BE TAKEN OUT TO MAKE IT TRUE. ","honestly:#iread"
"A2ADEPVGNNXNPA","ilsqungm","walkthrough_prime,teach_prime,BOC,OOC,BRM,ORM","ORM","1","81286","b3a","81286","81286","why:It doesn't exclude Books that are not history or biography","honestly:#iread"
