"workerId","postId","userAgent","experimentID","taskID","modules/AOW.html_iunderstand","modules/AOW.html_iready","modules/AOW.html_time","modules/AOW.html_attempts","modules/AOW.html_attempttime","modules/AOW.html_attemptcode","modules/AOW.html_exitq","q1","q2","q3","q4","q5","q6"
"A256FHXGSY0E5D","iuyf7zzg","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","239459","12","109947,134924,169469,202432,218080,221849,224180,226505,229659,235016,237179,239459","T3Msome,T2Msome,T5R1,T2R3,T3R1,T3R2,T3R3,T3R4,T4R1,T5R2,T5R3,T5R4","true","Not at all","2","15","Not at all","Somewhat","It was a convoluted mess of information overload. Too much of the information turned out to be information that could have just been thrown aside and ignored with it still being possible to come to the right answer. Lead to not being able to focus on the problem itself."
"A2WT6FV92737W6","iuyfglio","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","322975","1","322975","T5R4","true","Very","0","2","Very","Extremely","I didn't struggle with anything per say. I thought the first one was really tough. I had a hard time with that one. It was very fun trying to figure the puzzles out. All of the text and instructions were very clear to understand. "
"A3MUINLM5FMKYF","iuyja81s","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","266039","5","90143,138800,146731,153515,266039","T2Msome,T2Mlone,T2Mone,T3Msome,T5R4","false","Somewhat","1","5","Somewhat","Somewhat","not really"
"A3083883A6RJES","iuyios1f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","211306","11","19038,24071,63196,83434,135639,145041,156058,173796,184683,190924,211305","T1R1,T2R1,T2R4,T2Mone,T1Mlone,T2Mlone,T3Msome,T4Mlone,T5Mone,T5Mlone,T5R4","true","Very","1","10","Somewhat","Somewhat","I struggled a little bit with understanding what I was supposed to do but after I did I don't think there was anything I would change."
"A1UDB1L9AID4AF","iuyjl7wo","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","154542","1","154542","T5R4","true","Extremely","1","1","Somewhat","Very","The first task was confusing, maybe an interactive example and then the two tasks.  I love logic problems!  I wish there were more tasks!"
"A39NV0KMCTK6PQ","iuyhix9v","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","132160","3","112029,132155,132160","T5R1,T5R4,T5R4","true","Somewhat","1","6","Extremely","A little","No"
"A1WDUICI1FG9F","iuyi4bb6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","168965","4","120404,145588,162084,168964","T2R4,T3R4,T4R1,T5R4","true","Very","0","0","Somewhat","Very","No"
"A2KG59JUICJLP0","iuyignsm","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","266523","6","170989,179479,194619,232728,254286,266523","T5R1,T2Mone,T4Msome,T2R4,T5R3,T5R4","true","Not at all","1","1","Not at all","A little","The first one made no sense, really"
"A3JP7DIFRS0ZBY","iuyf8vti","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","172055","14","118838,124093,127725,131085,134588,138959,142702,148770,152972,156628,161666,165515,168788,172055","T3R4,T1Mset,T1Mlone,T1Msome,T2Mlone,T2Mone,T2Msome,T3Mlone,T3Mone,T3Msome,T5R1,T5R2,T5R3,T5R4","false","Not at all","2","10","Not at all","Not at all","the language is really abstruse, making logical deductions more complicated than necessary."
"ACNID00UIEL1T","iuyfmogv","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/GOM.html","true","true","256373","7","115628,120883,143371,182628,199580,202468,256372","T4R1,T5R1,T2R1,T2Msome,T3R4,T3R1,T5R4","true","Very","1","6","Very","Very","no"
"workerId","postId","userAgent","experimentID","taskID","modules/GEC.html_iunderstand","modules/GEC.html_iready","modules/GEC.html_time","modules/GEC.html_attempts","modules/GEC.html_attempttime","modules/GEC.html_attemptcode","modules/GEC.html_exitq","q1","q2","q3","q4","q5","q6"
"A1UXWUM04RAO59","iuysnb64","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","211164","6","57131,102915,173564,204390,211163,211164","T3R4,T2R4,T2R1,T5R1,T5R4,T5R4","true","A little","0","3","Somewhat","Somewhat","I struggled to correctly  match the examples to the rules at first. "
"AAJ1ZQECDZBEE","iuyrso0n","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","399962","10","193318,249529,264269,273433,305199,342227,352123,393943,399959,399962","T2Msome,T3Msome,T2Mlone,T2Mone,T5Mset,T2R1,T2R3,T5R1,T5R4,T5R4","true","Somewhat","1","5","Not at all","Very","The instructions could be clearer. Thanks"
"AI1MF6MS74XFY","iuyrqqhv","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","493918","14","265307,287739,337293,355127,392648,408269,423817,433469,445016,457706,468815,475762,484910,493918","T2R4,T2Mone,T5R1,T5Mlone,T3R4,T3R3,T5R2,T2Msome,T2Mlone,T3Msome,T1R1,T2R3,T5R3,T5R4","true","Somewhat","0","6","Very","A little","It was a bit difficult to keep track of all the rules"
"AL83KKXUORS9Y","iuytq8ji","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","523479","12","251879,283103,293999,301911,340567,368791,407391,419566,467383,503326,518503,523479","T2Msome,T2R4,T4R1,T5R2,T2Mlone,T2R3,T2R2,T5R1,T3Msome,T3R4,T5R3,T5R4","true","Somewhat","0","4","Somewhat","A little","The instructions were clear and fairly easy to understand "
"A2MDPBSHKSMVFN","iuz016hj","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","353688","6","81858,185668,301068,325403,337333,353688","T4Mset,T3Msome,T5R1,T5R3,T5R2,T5R4","true","Extremely","0","4","Extremely","Very","The instructions were  easy to understand and easier to complete the tasks"
"A3DFJV1RD653DQ","iuyrungr","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","188666","3","161216,169966,188666","T2R4,T3R4,T5R4","true","Very","0","3","Very","Extremely","I struggled at first figuring out exactly what was wanted in the first task. After some guess, then reading more into, my understanding got better and helped me do the second task"
"A1AKX1C8GCVCTP","iuyulwqv","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","409773","11","17570,24706,184890,200474,214026,218850,265690,274858,286970,409770,409773","T2R2,T3R4,T5R1,T2R3,T5R3,T4R1,T2Msome,T3R3,T2R4,T5R4,T5R4","true","Not at all","2","2","Not at all","Not at all","Very odd and difficult."
"A3J8Y94SGZ3R0E","iuysnw3z","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","362896","30","150966,166988,178130,183298,187078,191667,220431,227880,232116,237488,246550,250607,255389,261080,266243,271076,276539,283706,289414,293721,298910,303387,317782,329270,334476,341087,345988,350398,362875,362895","T1Msome,T2Msome,T1Mlone,T1Mset,T2Mone,T2Mlone,T5Mone,T3Mlone,T3Mone,T3Msome,T4Mset,T4Mlone,T4Msome,T5Mlone,T1R1,T2R1,T2R2,T2R3,T2R4,T3R1,T3R2,T3R3,T5Mset,T3R4,T4R1,T5R1,T5R2,T5R3,T5R4,T5R4","true","Somewhat","1","0","Somewhat","Somewhat","The task was a little confusing and the instructions should be clearer."
"A7E8THKOFNEHU","iuyrzizk","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","208691","4","151972,187239,208690,208691","T2Mlone,T3R4,T5R4,T5R4","true","Very","1","3","A little","Very","An example of how to fix a situation that doesn't satisfies all requirements would help a lot."
"A1PTH9KTRO06EG","iuyuey4w","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/GEC.html","true","true","222430","29","85701,98658,109859,113854,117152,121158,125342,129050,137416,141064,144841,149622,154273,158169,162442,167193,170731,176962,180789,184475,188551,192467,197396,200745,204840,210146,213974,218355,222430","T1R1,T4R1,T1Mset,T1Mlone,T1Msome,T2Mlone,T2Mone,T2Msome,T3Mlone,T3Msome,T3Mone,T4Mset,T4Mlone,T4Msome,T5Mset,T5Mone,T5Mlone,T2R1,T2R2,T2R3,T2R4,T3R1,T3R2,T3R4,T3R3,T5R2,T5R1,T5R3,T5R4","false","A little","1","10","A little","Extremely","The directions were very challenging to understand. A video tutorial would be more helpful."
"workerId","postId","userAgent","experimentID","taskID","modules/GEM.html_iunderstand","modules/GEM.html_iready","modules/GEM.html_time","modules/GEM.html_attempts","modules/GEM.html_attempttime","modules/GEM.html_attemptcode","modules/GEM.html_exitq","q1","q2","q3","q4","q5","q6"
"AOTF48KUV9KWM","iuysp2vn","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","105159","2","77131,105159","T2R4,T5R4","false","Somewhat","0","2","Somewhat","Not at all","I did one wrong answer on each because the part in the red wasn't always totally clear to me. Once I got a wrong answer I felt like it kind of helped guide me to the right one."
"A3A8P4UR9A0DWQ","iuyrucwn","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","140653","9","56079,66713,73063,83570,93188,102089,129121,135917,140653","T2Mlone,T2Msome,T2Mone,T1Mlone,T3Mlone,T5Mone,T2R4,T4R1,T5R4","true","A little","1","3","Somewhat","Very","no"
"A1IFIK8J49WBER","iuysm2bn","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","658974","12","115003,196277,379153,404682,434448,545135,570814,580393,626079,635851,648082,658974","T2Mone,T4Msome,T2R3,T5R1,T5R3,T5Mset,T2Msome,T3Msome,T3R1,T3R3,T4R1,T5R4","true","A little","1","10","Not at all","Somewhat","Some of the wording was confusing. "
"A3KX8PBHVFQZ3U","iuyui7ib","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","484690","5","224139,293278,377687,467262,484690","T2R4,T3R4,T2Msome,T2R3,T5R4","true","A little","1","5","A little","Somewhat","no"
"A1TH0PTGDSBWMO","iuytjl6w","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","146997","13","39212,61587,97796,105636,111340,115500,119324,123924,129644,134445,139757,142524,146996","T2Msome,T3Msome,T1R1,T2R1,T3R3,T3R2,T4R1,T5R3,T3R1,T3R4,T5R2,T5R1,T5R4","true","Extremely","10","0","Extremely","Extremely","no"
"A1V91Z2CQKMR55","iuys6gp6","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","73184","14","16188,19742,24173,28205,36754,40336,45345,49784,54353,58478,61888,65687,69481,73184","T1R1,T2R1,T2R2,T2R3,T2R4,T3R1,T3R2,T3R3,T3R4,T4R1,T5R1,T5R2,T5R3,T5R4","true","A little","2","4","A little","Somewhat","no"
"A29P6YNXQBBFCM","iuz0licm","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","316396","29","80625,93054,99923,104738,110736,114789,119090,125255,150523,166536,172934,178287,183409,192281,199074,209900,218737,229290,234146,257064,263114,270912,278800,286064,290797,295849,304733,309483,316396","T2Mone,T1Mset,T4Mlone,T5Mone,T2Msome,T1Mlone,T2Mlone,T1Msome,T2R2,T3Mlone,T3Mone,T3Msome,T5Mset,T4Mset,T4Msome,T5Mlone,T2R3,T3R4,T1R1,T3R3,T4R1,T5R3,T3R2,T2R1,T2R4,T3R1,T5R1,T5R2,T5R4","true","Extremely","0","5","Extremely","Very","no, its going very well. i don't have any problem "
"ACRKDBKAS8GM1","iuyu6agl","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","400963","13","247462,266671,276390,282423,292231,302255,338181,345214,354342,359830,373406,397494,400962","T2R3,T3R3,T4R1,T5R1,T1Msome,T2Msome,T1R1,T2R2,T3R1,T3R4,T5R3,T5R2,T5R4","true","Very","1","1","Somewhat","A little","The wording of the statements were a little confusing"
"A21SIPO89DP66I","iuywvaa3","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/GEM.html","true","true","124843","1","124843","T5R4","true","Not at all","0","0","Not at all","Not at all","The scenarios are listed in a way that was specifically designed to make it difficult.  If the scenes had been written as paragraphs instead of lines, it would have been easier to understand.  Also, I feel that the first task was irrelevant, and did not serve to prepare anyone for the second task.  I believe the first task should have been omitted, but I realize it is not my place to make such suggestions."
