workerId,postId,experimentID,taskID,clicks,time,clickorder,clicktime,scenarioTime,why,honestly
"A1CE2XPYCDRHVZ","ilsroc5y","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","2","38211","b3b,b3a","36250,38211","12556,654,25001","why:History and Biography are part of Nonfiction, but not all Nonfiction books are part of either genre.","honestly:#iread"
"A1F3TWJXGO0URG","ilsq7olj","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","5","181801","b4b,b4a,b1,bb,b3a","162337,165697,176635,178660,181801","181801,0,0","why:","honestly:#iread"
"A16184N1RO5OJV","ilsoa5bp","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","81446","b3a","81446","81446,0,0","why:There might be other books that are not history and biography genres in the nonfiction section","honestly:#iread"
"A255Z4U24Y2SP8","ilsvdho6","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","26344","b3a","26344","26345,0,0","why:At least would need to be changed to only the history and biography genres to be correct. ","honestly:#iread"
"ALDQRWYZ8KQ9A","ilspkqgc","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","131862","b3a","131862","89949,2767,39146","why:Currently, Genre0 is also a genre in the section of nonfiction.  Removing ""at least"" would mean only history and biography were in nonfiction and make the assertion true.","honestly:#iread"
"A2UCKZZI9KBBCV","ilsuie6w","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","130332","b3a","130332","130332,0,0","why:","honestly:#iread"
"A268OJ4RQUMQRE","ilsp3qtb","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","24503","b3a","24503","24503,0,0","why:","honestly:#iread"
"A1GLF2427E02YG","ilstxaek","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","144921","b3a","144921","65027,20810,59083","why:If it were changed to ""only"" the assertion would be true. ","honestly:#iread"
"A2SHU616DSQKK2","ilswmzgf","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","74276","b3a","74276","74276,0,0","why:because we did not say all Genres were nonfiction but at least history and biography were","honestly:#iread"
"A1F0VPCA2QEVKZ","ilspqjbu","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","5","128068","b3b,b1,b3c,b4b,b3a","91019,110131,114247,126093,128068","128068,0,0","why:not sure","honestly:#ididnt"
"A2XJPQF9BIMJS0","ilsp8tlu","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","84843","b3a","84843","62345,9870,12627","why:If the nonfiction section is restricted to history and biography, then no other Genre can appear.","honestly:#iread"
"AVR6APJRJK7EF","ilsspihh","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","56299","b3a","56299","19892,2116,34290","why:At least is redundant ","honestly:#iread"
"A2VDCUHGOZTL8R","ilsqyoa6","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","22615","b3a","22615","22615,0,0","why:","honestly:#iread"
"A70L26UXLTGLC","ilsouxe8","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","1","36568","b3a","36568","36568,0,0","why:At least indicates other books of different genres are also in that section.","honestly:#iread"
"A3RQN26FQAXYOI","ilsq4cw3","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","2","19986","b1,b3a","11458,19986","19986,0,0","why:Both history and biography are apart of the nonfiction genre. ","honestly:#iread"
"A3L6XZCGHKA9WY","ilsp4hvw","walkthrough_prime,teach_prime,BOM,OOM,BRC,ORC","ORC","4","166233","b2,bb,b4a,b3a","158842,163780,165012,166233","166233,0,0","why:I made a best guess which was wrong. ","honestly:#iread"
