"workerId","postId","experimentID","taskID","q1","tasks/triple-POS-INT.html_time","tasks/triple-POS-INT.html_test0","tasks/triple-POS-INT.html_test1","tasks/triple-POS-INT.html_test2","tasks/triple-POS-INT.html_test3"
"A19UBZFVUWL1ES","jamne511","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","perl, work, no","58855","“1234”,""12""","""1"",""""","""asdfg"",""as""","""asdf"",""as"""
"A2GAQZAZWV01PU","jamnlogc","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","The survey does not have a validation code. I am going to put my ID instead. A2GAQZAZWV01PU","71287","“1234”,""12""","""2314"",""23""","""14"",""1""","""4567890123"",""45678"""
"A1SXTZFSSXKBQ","jammqjyt","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-ODD-LENGTH.html","Java. I took courses in C and C++ in school and learned Java on my own to program for Android as a side hobby.","72094","“1234”,""12""","""1"",""""","""-1234"",""-1""",""""","""""
"A3FE7PVLG3C3Y4","jamo5jre","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-ODD-LENGTH.html","English","77867","“1234”,""1""","""5678"",""5""","""cdef"",""c""","""6789"",""6"""
"A1VHQ3KL3P4T4H","jamrkmj9","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-ODD-LENGTH.html","English, eaglesoftware, no issues","215636","“1234”,""4""","""12"",""2""","""345"",""3""","""123456"",""6"""
"A305KD2HBUUCMQ","jamo5u5r","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-ODD-LENGTH.html","c++","67724","“1234”,""123""","""123"",""12""","""12"",""1""","""1"","""""
"A1HN4550TIXQBZ","jammy9s5","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-ODD-LENGTH.html","N/A","52915","“1234”,""1""","""5678"",""5""","""9101112"",""9""","""13141516"",""1"""
"A4IH4CO046EV3","jamlmjew","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-ODD-LENGTH.html","C, just school, not at work, no issues with survey","81473","“1234”,""1""","""banana"",""a""","""zzzbaaaa"",""b""","""-1, 1, 2, 3"",""-1"""
"A3CDT7S9CRGIEG","jamqgd60","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","n/a","112802","“1234”,""1""","""456"",""4""","""efg"",""e""","""789"",""7"""
"ABL3H3O3BI8ZD","jamlsfws","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-ODD-LENGTH.html","Swift, school and no.","125631","“1234”,""1""","""QWER"",""Q""","""3456"",""3""","""QAWSEDRF"",""Q"""
"A245KPRERHWJSB","jamm1wy1","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-ODD-LENGTH.html","thank you for the opportunity","159221","“1234”,""1""","""234"",""2""","""345"",""3""","""2345"",""2"""
"A3JXAURWDF54DG","jamlmj8y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","C++, Yes, No","67608","“1234”,""1""","""zzzzzzzzzzzzzzzzzz"",""z""","""--abc"",""-""",""",,,456"","","""
"A22E831P684LJZ","jamp7h84","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","Python, I do not work with programming as part of work or school, it is a hobby. I believe that for the 2nd task the example input and output didn't show up and instead the boxes were just empty.","66001","“1234”,""12""","""12ab34"",""12a""","""ab34ab"",""ab3""","""yt555"",""yt"""
"A191V7PT3DQKDP","jamlw9re","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-ODD-LENGTH.html","I use C# as a part of my work, the description of the functions are not clear sometimes","81031","“1234”,""12""",""""",""""","""a b "",""a ""","""  "","" """
"workerId","postId","experimentID","taskID","q1","tasks/cut-at-xx-NO-XXS.html_time","tasks/cut-at-xx-NO-XXS.html_test0","tasks/cut-at-xx-NO-XXS.html_test1","tasks/cut-at-xx-NO-XXS.html_test2","tasks/cut-at-xx-NO-XXS.html_test3"
"A28HB7240OFGEW","jammseid","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","I don't use any programming languages. I do not work with programming. Only a little wordpress here and there and I think that is CSS. No issues, I'm just not sure I did them correctly. ","110525","“axxb”,""ab""","""figxxe"",""fige""","""ohfxxh"",""ohfh""","""fkdhj"",""fkdhj"""
"A1PTH9KTRO06EG","jamlurzp","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","Java, and no I did not when I was in school. Survey went smoothly!","128419","“axxb”,[""axxb""]","""cxxc"",[""cxxc""]","""xxb"",[""xxb""]","""xxyz"",[""xxyz""]"
"A1B90DCBBNQKRU","jamlr26f","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","c++","357878","“axxb”,[""axb""]","[""ab""],[""ab""]","[""ab""],[""ab""]","[""ab""],[""ab""]"
"A2VWG0L5JHOBWN","jamlmdru","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","Java, no issues","67143","“axxb”,[""axxb""]","""abc"",[""abc""]","""btc"",[""btc""]","""ysl"",[""ysl""]"
"A2BJULD0NVFD30","jampyoav","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","Not sure, sometimes, and none","76352","“axxb”,[""axxb""]","""qwer"",[""qwer""]","""asdf"",[""asdf""]","""zxcv"",[""zxcv""]"
"A00705991ERAT34HG0R39","jamqw4we","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","SQL. Yes. No","76726","“axxb”,""a""","""abxxb"",""ab""","""yxxz"",""y""","""abcxxd"",""abc"""
"debug","jalunpgd","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","DEBUG DEBUG DEBUG","35172","“axxb”,[""a"",""b""]",""""",[]",""""",[]",""""",[]"
"A3SD02HCW68EUL","jamlz4r7","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","c++","52219","“axxb”,""ab""","""wxxy"",""wy""","""qxxt"",""qt""","""2xx4"",""24"""
"A29PB7Q7HNRJ5G","jamm5gwf","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","java,yes,no","240567","“axxb”,[""axxb""]","""zxxt"",[""zxxt""]","""kxxl"",[""kxxl""]","""nxxm"",[""nxxm""]"
"A3RVHUY67SVXQV","jamynhsf","tasks/triple-POS-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","I'm used to HTML/CSS. I use it at home.","155896","“axxb”,[""a"", ""b""]","""mpxxb"",[""mp"", ""b""]","""dxxy"",[""d"", ""y""]","""bbxxa"",[""bb"", ""a""]"
"A1EFQJS8R8ZEUR","jampsrct","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","No issues but you should be more explicit if you want us to put in braces. No mention of escape characters?\nFormer programmer (crossed over to PM), used to code VB","224262","“axxb”,[""a"",""b""]","""lookxxherexxplz!"",[""look"",""here"",""plz!""]","""xx1xx2xx3"",["""",""1"",""2"",""3""]","""012xx345xx678xx9"",[""012"",""345"",""678"",""9""]"
"A204JAK7QRDWVM","jamloetl","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","Python is my preferred language, and yes I use it for work. No issues with the survey.","157311","“axxb”,[""a"",""b""]","""yzzxxy"",[""yzz"",""y""]","""xoxoxx"",[""xoxo""]","""x10xx10"",[""x10"",""10""]"
"A10V3PXHLR4VRM","jamr00c9","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","The main issue with the survey is that some of the examples were insufficient. One was actually blank which was unhelpful.","138117","“axxb”,""ab""","""rsxxtu"",""rstu""","""efgxxhij"",""efghij""","""uvxxwxyxx"",""uvwxy"""
"AZ9BU8QI4YKF3","jammyhut","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","python","252784","“axxb”,[""xxb""]","""axxc"",[""xxc""]","""dxxf"",[""xxf""]","""xxabf"",[""xxabf""]"
"A383U9YJIBG4IA","jammbfqy","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","C++","78194","“axxb”,[""axxb""]","""dad"",[""dad""]","""great"",[""great""]","""horses"",[""horses""]"
"A7HO8U70MUTUG","jamltzhg","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","good","130164","“axxb”,[""axxb""]","""bxxa"",[""bxxa""]","""tbba"",[""tbba""]","""tyya"",[""tyya""]"
"A8N43GD5RMBOT","jamp15ig","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","python, teaching myself to use for work. No issues.","134581","“axxb”,[""b""]","""noxxyes"",[""yes""]","""xxok"",[""ok""]","""xx"",[""""]"
"AVJUIF9QHQRY8","jammf3r8","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","html, css, studying javascript now.","99180","“axxb”,""axb""","""xoxo"",""xoxo""","""varnan"","":varnan""","""abc"",""abc"""
"A3FE7PVLG3C3Y4","jamo5jre","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","English","91398","“axxb”,[""axxb""]","""nxxo"",[""nxxo""]","""kxxl"",[""kxxl""]","""bxxc"",[""bxxc""]"
"A1N8TKTLXV92QR","jamokfa6","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","Java.  I use it at work and for my dissertation.  There were no problems technical or otherwise.  Well done... Thank you","322175","“axxb”,[""axxb""]",""""",[""""]","""        1      "",[""        1      ""]","""12345ABCDEFG!@#$%"",[""12345ABCDEFG!@#$%""]"
"A4IH4CO046EV3","jamlmjew","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/cut-at-xx-NO-XXS.html","C, just school, not at work, no issues with survey","121576","“axxb”,[""a""]","""123xx456"",[""123""]","""axxz"",[""a""]","""xyyyzz"",[""xyyxzz""]"
"workerId","postId","experimentID","taskID","q1","tasks/cut-at-xx-MULTIPLE-XXS.html_time","tasks/cut-at-xx-MULTIPLE-XXS.html_test0","tasks/cut-at-xx-MULTIPLE-XXS.html_test1","tasks/cut-at-xx-MULTIPLE-XXS.html_test2","tasks/cut-at-xx-MULTIPLE-XXS.html_test3"
"A2HC9549CZAKNN","jammd8kv","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","I use C+ and i mainly use it for school. There were no issues with the survey. ","124444","“1xx2”,[""1"", ""2""]","""zxxyxxh"",[""z"", ""y"", ""h""]","""9xx5"",[""9"", ""5""]","""axx3xxbxx2"",[""a"", ""3"", ""b"", ""2""]"
"A239EUWY6SNDEZ","jamm3cdb","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","pretty good  hit and I don't have a bunch of programming knowledge","181946","“1xx2”,[""1"",""2""]","""3xx7"",[""3"",""7""]","""10xx17"",[""10"",""17""]","""12xx20"",[""12"",""20""]"
"A1N1XX269GGJSR","jammpokl","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","C#, went to college for computer science, now I program","111347","“1xx2”,[""1"", ""2""]","""gxxrxxexxaxxt"",[""g"", ""r"", ""e"", ""a"", ""t""]","""3xx2xx1"",[""3"", ""2"", ""1""]","""BxxA"",[""B"", ""A""]"
"AQFMTNBV7FTPM","jamqlh09","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","Python, no I do not use it as part of school or work. No issues with the survey","148691","“1xx2”,[""1"",""2""]","""Gxx0xxlxx"",[""G"",""0"",""l""]","""3xx4xx"",[""3"",""4""]","""lxxgxx"",[""l"",""g""]"
"A1F1X57CUVKKLP","jamn6t34","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","The sliders in the text entry boxes obscured what I was typing.","212473","“1xx2”,[""1"",""2""]","""xxaaxxbb"",[""aa”, “bb""]","""aaxxbbxxcxxc"",[""aa"",""bb"",""c"",""c""]","""axxb"",[""a"",""b""]"
"AVBRJBJONL47I","jamqav80","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","c++, work, no problems","310372","“1xx2”,[""1"",""2""]","""xx0?xx"",[""0"",""?""]","""\\\\xx\\\\xx\\\\xx\\\\"",[""\\\\"",""\\\\"",""\\\\""]","""xxxxxxxxxxxx"",["""","""","""","""",""""]"
"A1BNR1ZAF1QGWG","jamm1pw4","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","no problems","149778","“1xx2”,[""1"",""2""]","""cxxgxx"",[""c"",""g""]","""lxxpxx"",[""l"",""p""]","""mxxvxx"",[""m"",""v""]"
"A10YS8AVLQWUZZ","jamln37h","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","AutoHotkey, yes, no issues.","278225","“1xx2”,[""1"",""2""]","""xxx"",[""x""]","""xxxx"",[""x"",""x""]","""xxxxxxx"",[""x"",""x"",""x""]"
"AXJJYIFR3JVRJ","jampihpn","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","Java. Yes. None at all.","207396","“1xx2”,[""1"", ""2""]","""xxaxx"",[""a""]","""  a  xx c"",[""  "", ""a"", "" "", ""c""]","""xxxxxxxxx"",[""x""]"
"A1VFXUT4WS5VT","jamrka9p","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","i know java language,  i didn't find any issues ","145171","“1xx2”,[""1"",""2""]","""bxxcxxd"",[""b"",""c"",""d""]","""3xx4"",[""3"",""4""]","""mxxnxxo"",[""m"",""n"",""o""]"
"A3MK7F6KT80AZT","jammbhdt","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","I primarily use C++ and use programming fairly regularly.","272188","“1xx2”,[""1"",""2""]","""xanaxxxorxxxenon"",[""xanax"",""or"",""xenon""]","""wxxxxxyxxz"",[""w"",""x"",""y"",""z""]","""womenxxarexxexotic"",[""women"",""are"",""exotic""]"
"A1SXTZFSSXKBQ","jammqjyt","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","Java. I took courses in C and C++ in school and learned Java on my own to program for Android as a side hobby.","96270","“1xx2”,[""1"",""2""]","""xx"",[]",""" xx "",["" "","" ""]","""axxbxx "",[""a"",""b"","" ""]"
"A12723JDRPT207","jammrdb2","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","None at this time","190194","“1xx2”,[""1"", ""2""]","""axxcxxe"",[""a"", ""c"", ""e""]","""1xx3xx5"",[""1"", ""3"", ""5""]","""bxxdxxf"",[""b"", ""d"", ""e""]"
"A12BSUP66MCLAI","jamoakoa","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","I use a lot of SQL, batch scripting, java, and C++ for work. ","94316","“1xx2”,[""1"",""2""]","""xx11"",[""11""]","""axx12x"",[""a"", ""12x""]","""xx"",[""""]"
"A4ZW4GNQ98HV6","jamoup3p","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","Go, Clojure, Dart, Elixir, Rust, C++, Java etc.  I work as a software developer. no issues. ","123269","“1xx2”,[""1"", ""2""]","""xxxx"",[""x"", ""x""]","""0xxx1xx"",[""0"", ""x1""]","""xxAxxB"",[""A"", ""B""]"
"A305KD2HBUUCMQ","jamo5u5r","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","c++","76031","“1xx2”,""12""","""12"",""12""","""12"",""12""","""12"",""12"""
"A1HN4550TIXQBZ","jammy9s5","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","N/A","83579","“1xx2”,[""1"", ""2""]","""3xx4"",[""3"", ""4""]","""5xx6"",[""5"", ""6""]","""7xx8"",[""7"", ""8""]"
"ABL3H3O3BI8ZD","jamlsfws","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","Swift, school and no.","240063","“1xx2”,[""1"",""2""]","""2XX4"",[""2"",""4""]","""3xx5"",[""3"",""5""]","""5xx8"",[""4"",""8""]"
"A245KPRERHWJSB","jamm1wy1","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/cut-at-xx-MULTIPLE-XXS.html","thank you for the opportunity","205091","“1xx2”,[""1"", ""2""]","""1xx2xx3"",[""1"", ""2"", ""3""]","""2xx3"",[""2"", ""3""]","""3xx4xx5"",[""3"", ""4"", ""5""]"
"workerId","postId","experimentID","taskID","q1","tasks/cut-at-xx-EMPTY-STRING.html_time","tasks/cut-at-xx-EMPTY-STRING.html_test0","tasks/cut-at-xx-EMPTY-STRING.html_test1","tasks/cut-at-xx-EMPTY-STRING.html_test2","tasks/cut-at-xx-EMPTY-STRING.html_test3"
"A2AEY7AGQYBN6X","jammoyxx","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","C#","44939","“hixxbye”,""hi""","""ixx"",""i""","""hellogoodbyexx"",""hellogoodbye""","""doggy"",""doggy"""
"A3I9FTHSULHPYS","jammab5m","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","php","116292","“hixxbye”,""hi""","""byxxhi"",""bye""","""yesxxno"",""yes""","""noxxyes"",""no"""
"A2RR04JS69Z5LE","jamn7wvi","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","No","1524519","“hixxbye”,[""hi bye""]","""goodbye"",[""good bye""]","""helloworld"",[""hello world""]","""notsure"",[""not sure""]"
"A1362Z1A98OYI0","jamti2qe","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","I use Java in a very basic way. I do not work with program as a part of work. I did not have any issues with the survey.","472877","“hixxbye”,[""hi"", ""bye""]","""carxx"",[""car""]","""itxxbadxxfog"",[""it"", ""bad"", ""fog""]","""greatxxjobxx"",[""great"", ""job""]"
